LineRef;LineName
STIF:Line::C00402:;7
STIF:Line::C00187:;23
STIF:Line::C00173:;18
STIF:Line::C01255:;274
STIF:Line::C00067:;2
STIF:Line::C01698:;22
STIF:Line::C00425:;6241
STIF:Line::C00364:;501
STIF:Line::C01217:;197
STIF:Line::C01952:;39
STIF:Line::C01953:;49
STIF:Line::C01955:;79
STIF:Line::C01562:;EXPRESS 91-01
STIF:Line::C01785:;95-06
STIF:Line::C01698:;22
STIF:Line::C01543:;475
STIF:Line::C00230:;R3
STIF:Line::C01866:;24
STIF:Line::C00209:;32
STIF:Line::C00204:;23
STIF:Line::C01246:;255
STIF:Line::C01395:;N44
STIF:Line::C01947:;8
STIF:Line::C01373:;3
STIF:Line::C01224:;210
STIF:Line::C01698:;22
STIF:Line::C01807:;N66
STIF:Line::C01816:;R114
STIF:Line::C01048:;27
STIF:Line::C01256:;275
STIF:Line::C00298:;9
STIF:Line::C01185:;163
STIF:Line::C00418:;8
STIF:Line::C01071:;TVM
STIF:Line::C02626:;Soir Vernouillet-Verneuil
STIF:Line::C00573:;K (Future 428)
STIF:Line::C01751:;O2 (Future 430)
STIF:Line::C01581:;613
STIF:Line::C00669:;DM7S
STIF:Line::C00066:;20
STIF:Line::C01140:;111
STIF:Line::C01127:;96
STIF:Line::C00818:;211
STIF:Line::C01155:;126
STIF:Line::C01276:;306
STIF:Line::C00635:;43
STIF:Line::C02430:;82 (Future 448)
STIF:Line::C02544:;92
STIF:Line::C01239:;241
STIF:Line::C01180:;157
STIF:Line::C01183:;160
STIF:Line::C01186:;164
STIF:Line::C01174:;150
STIF:Line::C01587:;619
STIF:Line::C02266:;T'bus 2
STIF:Line::C02267:;T'bus 3
STIF:Line::C00067:;2
STIF:Line::C00156:;R4
STIF:Line::C01852:;D
STIF:Line::C02496:;TàD 4301/202
STIF:Line::C01108:;73
STIF:Line::C00031:;A
STIF:Line::C01194:;173
STIF:Line::C02286:;6214
STIF:Line::C00846:;12
STIF:Line::C00867:;23
STIF:Line::C00864:;25
STIF:Line::C02188:;62C
STIF:Line::C01401:;N21
STIF:Line::C01270:;297
STIF:Line::C01309:;370
STIF:Line::C01624:;409
STIF:Line::C00390:;304
STIF:Line::C01415:;N11
STIF:Line::C01108:;73
STIF:Line::C01568:;91-07
STIF:Line::C01947:;8
STIF:Line::C00473:;95-19
STIF:Line::C00394:;95-07
STIF:Line::C00628:;25
STIF:Line::C01548:;701
STIF:Line::C00462:;3036
STIF:Line::C01581:;613
STIF:Line::C01159:;131
STIF:Line::C01287:;323
STIF:Line::C01187:;165
STIF:Line::C00119:;41
STIF:Line::C00113:;6217
STIF:Line::C00541:;454
STIF:Line::C00540:;453
STIF:Line::C01004:;4004
STIF:Line::C01110:;75
STIF:Line::C01557:;95-44
STIF:Line::C00692:;6201
STIF:Line::C00699:;6208
STIF:Line::C00696:;6205
STIF:Line::C01402:;N61
STIF:Line::C01315:;389
STIF:Line::C01110:;75
STIF:Line::C01658:;415
STIF:Line::C01228:;214
STIF:Line::C01143:;114
STIF:Line::C02230:;Fs
STIF:Line::C00954:;A
STIF:Line::C00942:;56S
STIF:Line::C01482:;6227
STIF:Line::C02456:;9 (Future 439)
STIF:Line::C01165:;139
STIF:Line::C01951:;12
STIF:Line::C00820:;7A
STIF:Line::C01960:;7D
STIF:Line::C00064:;Express 67
STIF:Line::C00527:;6183
STIF:Line::C02027:;260
STIF:Line::C01080:;30
STIF:Line::C01387:;7B
STIF:Line::C02481:;2
STIF:Line::C00279:;27
STIF:Line::C00500:;3917
STIF:Line::C02589:;Soir Poissy
STIF:Line::C01237:;238
STIF:Line::C00635:;43
STIF:Line::C02368:;TER Centre - Val de Loire
STIF:Line::C01728:;D
STIF:Line::C01794:;T6
STIF:Line::C00546:;1
STIF:Line::C01419:;N13
STIF:Line::C02293:;3660
STIF:Line::C01186:;164
STIF:Line::C01414:;N02
STIF:Line::C02094:;02B
STIF:Line::C01397:;N23
STIF:Line::C00880:;3603
STIF:Line::C00887:;3612
STIF:Line::C02205:;PC
STIF:Line::C00676:;DM12
STIF:Line::C01433:;Filéo Villiers-le-Bel (sur réservation)
STIF:Line::C01287:;323
STIF:Line::C00167:;61
STIF:Line::C02279:;23
STIF:Line::C02172:;BL
STIF:Line::C01040:;10
STIF:Line::C02195:;29B
STIF:Line::C01571:;Express 91-10
STIF:Line::C02149:;B
STIF:Line::C00680:;17
STIF:Line::C00683:;M21A
STIF:Line::C02607:;4347
STIF:Line::C00924:;34
STIF:Line::C02571:;14
STIF:Line::C01709:;30-47
STIF:Line::C01567:;EXPRESS 91-06
STIF:Line::C01569:;EXPRESS 91-08
STIF:Line::C00072:;7
STIF:Line::C02245:;59
STIF:Line::C00156:;R4
STIF:Line::C02491:;Soir Saint-Germain-en-Laye
STIF:Line::C00649:;17
STIF:Line::C01084:;39
STIF:Line::C00204:;23
STIF:Line::C00233:;R6
STIF:Line::C00413:;17
STIF:Line::C01419:;N13
STIF:Line::C02240:;500
STIF:Line::C01627:;414
STIF:Line::C01618:;403
STIF:Line::C01193:;172
STIF:Line::C00630:;29
STIF:Line::C01352:;TIM
STIF:Line::C01184:;162
STIF:Line::C00903:;6
STIF:Line::C02610:;4007
STIF:Line::C01963:;9C
STIF:Line::C01965:;11B
STIF:Line::C01966:;11C
STIF:Line::C01960:;7D
STIF:Line::C00394:;95-07
STIF:Line::C01319:;394
STIF:Line::C00852:;37
STIF:Line::C01746:;TER Hauts-de-France
STIF:Line::C00031:;A
STIF:Line::C00512:;3929 2
STIF:Line::C01253:;270
STIF:Line::C01341:;545
STIF:Line::C00551:;23
STIF:Line::C02070:;03B
STIF:Line::C02071:;03C
STIF:Line::C01788:;95-32
STIF:Line::C02446:;17s
STIF:Line::C01096:;60
STIF:Line::C00977:;913.07
STIF:Line::C01090:;52
STIF:Line::C02097:;02E
STIF:Line::C00921:;31S
STIF:Line::C01571:;Express 91-10
STIF:Line::C02497:;E
STIF:Line::C01017:;4346
STIF:Line::C00209:;32
STIF:Line::C00225:;116
STIF:Line::C00673:;DM10S
STIF:Line::C01159:;131
STIF:Line::C01321:;396
STIF:Line::C01086:;43
STIF:Line::C01406:;N43
STIF:Line::C01118:;86
STIF:Line::C00787:;5
STIF:Line::C00552:;1 (Future 431)
STIF:Line::C02456:;9 (Future 439)
STIF:Line::C00556:;5 (Future 435)
STIF:Line::C02111:;41 (Future 443)
STIF:Line::C00555:;4 (Future 434)
STIF:Line::C00901:;4
STIF:Line::C01818:;208B
STIF:Line::C01567:;EXPRESS 91-06
STIF:Line::C00414:;Q
STIF:Line::C00424:;M
STIF:Line::C00823:;10
STIF:Line::C01379:;9
STIF:Line::C00382:;4340
STIF:Line::C01776:;9
STIF:Line::C01574:;602
STIF:Line::C01620:;405
STIF:Line::C01085:;42
STIF:Line::C00390:;304
STIF:Line::C01040:;10
STIF:Line::C01756:;337
STIF:Line::C00010:;4
STIF:Line::C02088:;34B
STIF:Line::C00971:;6810
STIF:Line::C02591:;Soirée Mitry-le-Neuf
STIF:Line::C00204:;23
STIF:Line::C02031:;12
STIF:Line::C00177:;24
STIF:Line::C02568:;6
STIF:Line::C01356:;RIVER PLAZA
STIF:Line::C00727:;5
STIF:Line::C01824:;D
STIF:Line::C01168:;143
STIF:Line::C01299:;351
STIF:Line::C01831:;B
STIF:Line::C02260:;Soirée Draveil
STIF:Line::C01643:;N135
STIF:Line::C01721:;3907
STIF:Line::C02317:;T9
STIF:Line::C01277:;308
STIF:Line::C00175:;20
STIF:Line::C01627:;414
STIF:Line::C01317:;391
STIF:Line::C01235:;235
STIF:Line::C02112:;42 (Future 444)
STIF:Line::C01973:;17B
STIF:Line::C01974:;18B
STIF:Line::C01959:;7C
STIF:Line::C01310:;372
STIF:Line::C01795:;T8
STIF:Line::C00175:;20
STIF:Line::C02257:;95-29
STIF:Line::C00364:;501
STIF:Line::C01624:;409
STIF:Line::C01393:;N52
STIF:Line::C01175:;151
STIF:Line::C00100:;4323
STIF:Line::C00137:;511
STIF:Line::C00125:;171
STIF:Line::C00882:;3605
STIF:Line::C00879:;3602
STIF:Line::C00877:;3607
STIF:Line::C00876:;3609
STIF:Line::C00665:;DM04
STIF:Line::C01335:;LA NAVETTE
STIF:Line::C01186:;164
STIF:Line::C01189:;167
STIF:Line::C01189:;167
STIF:Line::C01214:;194
STIF:Line::C02069:;03A
STIF:Line::C01136:;107
STIF:Line::C01014:;4342
STIF:Line::C02621:;5S
STIF:Line::C00550:;21
STIF:Line::C00027:;EX16 Ozoir
STIF:Line::C02620:;4s
STIF:Line::C00986:;7001 Scolaire
STIF:Line::C01040:;10
STIF:Line::C00755:;88A
STIF:Line::C01480:;17A
STIF:Line::C01106:;70
STIF:Line::C01120:;88
STIF:Line::C02543:;90
STIF:Line::C00330:;A
STIF:Line::C00325:;12
STIF:Line::C01660:;B
STIF:Line::C01249:;261
STIF:Line::C00550:;21
STIF:Line::C02120:;30B
STIF:Line::C01236:;237
STIF:Line::C01188:;166
STIF:Line::C00490:;10
STIF:Line::C00105:;330
STIF:Line::C01711:;DM11E
STIF:Line::C00675:;DM11A
STIF:Line::C00728:;4
STIF:Line::C02663:;106
STIF:Line::C01164:;138
STIF:Line::C01841:;P
STIF:Line::C00556:;5 (Future 435)
STIF:Line::C00453:;3025 Scolaire
STIF:Line::C01104:;68
STIF:Line::C00631:;32
STIF:Line::C01400:;N31
STIF:Line::C00351:;Inter-Vals
STIF:Line::C02142:;L
STIF:Line::C00224:;Gbus
STIF:Line::C01150:;121
STIF:Line::C02144:;T
STIF:Line::C01176:;152
STIF:Line::C01280:;317
STIF:Line::C01133:;104
STIF:Line::C01410:;N71
STIF:Line::C01977:;322
STIF:Line::C00082:;10-janv
STIF:Line::C00969:;68.14
STIF:Line::C02066:;316
STIF:Line::C02067:;317
STIF:Line::C02068:;318
STIF:Line::C00979:;913.10
STIF:Line::C02470:;913.17A
STIF:Line::C00211:;33
STIF:Line::C02603:;Soirée Goussainville
STIF:Line::C01530:;417
STIF:Line::C02016:;47
STIF:Line::C00627:;23
STIF:Line::C00626:;22
STIF:Line::C00623:;15
STIF:Line::C00903:;6
STIF:Line::C00834:;4
STIF:Line::C02148:;S1
STIF:Line::C00974:;306.12
STIF:Line::C01442:;F
STIF:Line::C00305:;1533
STIF:Line::C02196:;29M
STIF:Line::C01163:;137
STIF:Line::C01188:;166
STIF:Line::C01397:;N23
STIF:Line::C00664:;DM3A
STIF:Line::C00628:;25
STIF:Line::C02191:;62A
STIF:Line::C02065:;681S
STIF:Line::C00962:;6801
STIF:Line::C02491:;Soir Saint-Germain-en-Laye
STIF:Line::C02080:;559B
STIF:Line::C01380:;10
STIF:Line::C01616:;401
STIF:Line::C02270:;324
STIF:Line::C01094:;57
STIF:Line::C00760:;91
STIF:Line::C01642:;N134
STIF:Line::C01404:;N32
STIF:Line::C01255:;274
STIF:Line::C01080:;30
STIF:Line::C01074:;22
STIF:Line::C00028:;501
STIF:Line::C01117:;85
STIF:Line::C00242:;R107
STIF:Line::C01110:;75
STIF:Line::C01657:;418
STIF:Line::C01196:;175
STIF:Line::C00700:;6209
STIF:Line::C00619:;7
STIF:Line::C02616:;12
STIF:Line::C01047:;26
STIF:Line::C01672:;416
STIF:Line::C01622:;407
STIF:Line::C01618:;403
STIF:Line::C01184:;162
STIF:Line::C02458:;27
STIF:Line::C00867:;23
STIF:Line::C00875:;3604
STIF:Line::C01678:;C
STIF:Line::C00915:;M
STIF:Line::C01846:;J
STIF:Line::C00090:;107
STIF:Line::C00156:;R4
STIF:Line::C01745:;TER Bourgogne - Franche-Comté
STIF:Line::C01116:;84
STIF:Line::C01418:;N14
STIF:Line::C00418:;8
STIF:Line::C00629:;26
STIF:Line::C00484:;3801
STIF:Line::C01708:;104
STIF:Line::C01208:;187
STIF:Line::C01528:;415
STIF:Line::C01187:;165
STIF:Line::C00189:;1
STIF:Line::C01811:;4306
STIF:Line::C00577:;F
STIF:Line::C00586:;F4
STIF:Line::C01084:;39
STIF:Line::C02089:;28A
STIF:Line::C01058:;39
STIF:Line::C01477:;11
STIF:Line::C00900:;F
STIF:Line::C01274:;303
STIF:Line::C00783:;58
STIF:Line::C01171:;146
STIF:Line::C00119:;41
STIF:Line::C01751:;O2 (Future 430)
STIF:Line::C00757:;88B
STIF:Line::C01040:;10
STIF:Line::C00518:;39-303
STIF:Line::C00524:;3936
STIF:Line::C01277:;308
STIF:Line::C00823:;10
STIF:Line::C01567:;EXPRESS 91-06
STIF:Line::C01166:;140
STIF:Line::C01589:;623
STIF:Line::C01495:;2271
STIF:Line::C02023:;4328
STIF:Line::C01495:;2271
STIF:Line::C00698:;6207
STIF:Line::C02066:;316
STIF:Line::C01084:;39
STIF:Line::C00424:;M
STIF:Line::C01528:;415
STIF:Line::C02370:;TER Normandie
STIF:Line::C01108:;73
STIF:Line::C00694:;6203
STIF:Line::C01241:;249
STIF:Line::C00121:;43
STIF:Line::C00120:;42
STIF:Line::C01605:;K
STIF:Line::C02246:;71
STIF:Line::C01090:;52
STIF:Line::C01172:;147
STIF:Line::C01095:;58
STIF:Line::C00259:;715
STIF:Line::C01092:;54
STIF:Line::C01417:;N15
STIF:Line::C00292:;1
STIF:Line::C00796:;3
STIF:Line::C02368:;TER Centre - Val de Loire
STIF:Line::C01276:;306
STIF:Line::C01257:;276
STIF:Line::C01292:;340
STIF:Line::C01142:;113
STIF:Line::C01382:;12
STIF:Line::C00392:;305
STIF:Line::C00786:;9
STIF:Line::C01422:;N153
STIF:Line::C01268:;294
STIF:Line::C01973:;17B
STIF:Line::C00843:;3
STIF:Line::C01439:;G
STIF:Line::C00272:;20
STIF:Line::C00049:;6142
STIF:Line::C00165:;4
STIF:Line::C01721:;3907
STIF:Line::C00798:;Express 46
STIF:Line::C01798:;2C
STIF:Line::C01223:;208A
STIF:Line::C01543:;475
STIF:Line::C01224:;210
STIF:Line::C01979:;R
STIF:Line::C01397:;N23
STIF:Line::C01233:;221
STIF:Line::C01739:;J
STIF:Line::C00673:;DM10S
STIF:Line::C02070:;03B
STIF:Line::C01183:;160
STIF:Line::C01153:;124
STIF:Line::C01313:;385
STIF:Line::C01615:;510
STIF:Line::C01277:;308
STIF:Line::C00990:;7006
STIF:Line::C00986:;7001 Scolaire
STIF:Line::C00772:;45
STIF:Line::C01096:;60
STIF:Line::C01096:;60
STIF:Line::C01867:;20
STIF:Line::C00345:;408
STIF:Line::C00209:;32
STIF:Line::C01628:;415
STIF:Line::C01093:;56
STIF:Line::C01542:;468
STIF:Line::C01616:;401
STIF:Line::C01240:;244
STIF:Line::C00670:;DM8
STIF:Line::C00664:;DM3A
STIF:Line::C00234:;R7
STIF:Line::C01341:;545
STIF:Line::C01141:;112
STIF:Line::C02188:;62C
STIF:Line::C00142:;95-25
STIF:Line::C00139:;95-22
STIF:Line::C02370:;TER Normandie
STIF:Line::C01498:;2273
STIF:Line::C00305:;1533
STIF:Line::C00304:;1511
STIF:Line::C00531:;3930A
STIF:Line::C00678:;DM17
STIF:Line::C01313:;385
STIF:Line::C01214:;194
STIF:Line::C00692:;6201
STIF:Line::C01690:;6179
STIF:Line::C00696:;6205
STIF:Line::C01522:;441
STIF:Line::C00537:;450
STIF:Line::C01220:;203
STIF:Line::C01412:;N35
STIF:Line::C01735:;DIM
STIF:Line::C01144:;115
STIF:Line::C00054:;2
STIF:Line::C01315:;389
STIF:Line::C01976:;321
STIF:Line::C00143:;Express 1
STIF:Line::C01791:;95-35
STIF:Line::C01196:;175
STIF:Line::C01629:;418
STIF:Line::C01630:;419
STIF:Line::C01267:;292
STIF:Line::C00878:;3608
STIF:Line::C01160:;132
STIF:Line::C01579:;609
STIF:Line::C01082:;32
STIF:Line::C01626:;413
STIF:Line::C00669:;DM7S
STIF:Line::C01630:;419
STIF:Line::C00386:;302
STIF:Line::C00380:;24-juin
STIF:Line::C01076:;26
STIF:Line::C01561:;9
STIF:Line::C01014:;4342
STIF:Line::C01256:;275
STIF:Line::C01321:;396
STIF:Line::C00536:;449
STIF:Line::C01372:;2
STIF:Line::C01089:;48
STIF:Line::C00166:;5
STIF:Line::C01432:;Filéo Goussainville (sur réservation)
STIF:Line::C01679:;T3b
STIF:Line::C00286:;10
STIF:Line::C01580:;610
STIF:Line::C02074:;12C
STIF:Line::C00248:;704
STIF:Line::C01994:;21S
STIF:Line::C00912:;L
STIF:Line::C02231:;Ls
STIF:Line::C01422:;N153
STIF:Line::C01799:;6160
STIF:Line::C01701:;6161
STIF:Line::C00164:;3
STIF:Line::C00173:;18
STIF:Line::C00502:;3918
STIF:Line::C00510:;3928F
STIF:Line::C02418:;105
STIF:Line::C00232:;R5
STIF:Line::C02030:;Soirée Louvres
STIF:Line::C00351:;Inter-Vals
STIF:Line::C00392:;305
STIF:Line::C01479:;14
STIF:Line::C01100:;64
STIF:Line::C00550:;21
STIF:Line::C02186:;63
STIF:Line::C01973:;17B
STIF:Line::C01155:;126
STIF:Line::C01108:;73
STIF:Line::C00696:;6205
STIF:Line::C01181:;158
STIF:Line::C01303:;356
STIF:Line::C01394:;N51
STIF:Line::C01092:;54
STIF:Line::C01272:;301
STIF:Line::C01624:;409
STIF:Line::C00528:;39-103
STIF:Line::C00489:;39-003
STIF:Line::C01320:;395
STIF:Line::C01322:;399
STIF:Line::C00363:;LP1
STIF:Line::C01868:;6240
STIF:Line::C02031:;12
STIF:Line::C02191:;62A
STIF:Line::C01333:;La Traverse Ney - Flandre
STIF:Line::C00317:;H
STIF:Line::C00900:;F
STIF:Line::C00760:;91
STIF:Line::C00498:;3913
STIF:Line::C01574:;602
STIF:Line::C01288:;325
STIF:Line::C01977:;322
STIF:Line::C02117:;09B
STIF:Line::C00170:;10
STIF:Line::C00117:;26
STIF:Line::C00774:;48
STIF:Line::C00271:;91
STIF:Line::C01158:;129
STIF:Line::C02094:;02B
STIF:Line::C00273:;X409
STIF:Line::C00792:;45
STIF:Line::C00813:;43
STIF:Line::C00473:;95-19
STIF:Line::C02150:;F
STIF:Line::C02152:;P
STIF:Line::C01442:;F
STIF:Line::C01201:;180
STIF:Line::C01216:;196
STIF:Line::C01955:;79
STIF:Line::C01565:;EXPRESS 9104
STIF:Line::C00420:;6287
STIF:Line::C01185:;163
STIF:Line::C02631:;500
STIF:Line::C01706:;S4
STIF:Line::C00327:;6281
STIF:Line::C01949:;A
STIF:Line::C02599:;4318
STIF:Line::C01174:;150
STIF:Line::C00701:;6210
STIF:Line::C01281:;318
STIF:Line::C01094:;57
STIF:Line::C01034:;73
STIF:Line::C00042:;6133
STIF:Line::C01398:;N34
STIF:Line::C01570:;EXPRESS 91-09
STIF:Line::C00599:;E
STIF:Line::C00603:;2
STIF:Line::C00219:;48
STIF:Line::C01559:;95-46
STIF:Line::C00837:;51
STIF:Line::C00864:;25
STIF:Line::C00840:;1
STIF:Line::C00909:;S
STIF:Line::C01216:;196
STIF:Line::C01166:;140
STIF:Line::C00628:;25
STIF:Line::C01871:;50
STIF:Line::C01060:;41A
STIF:Line::C00925:;34S1
STIF:Line::C02160:;32S
STIF:Line::C00942:;56S
STIF:Line::C00627:;23
STIF:Line::C01949:;A
STIF:Line::C01377:;7
STIF:Line::C01073:;21
STIF:Line::C01166:;140
STIF:Line::C00235:;R110
STIF:Line::C00307:;1537
STIF:Line::C00301:;1512
STIF:Line::C01305:;361
STIF:Line::C01292:;340
STIF:Line::C01166:;140
STIF:Line::C01737:;H
STIF:Line::C00908:;10
STIF:Line::C02024:;4329
STIF:Line::C01176:;152
STIF:Line::C01396:;N42
STIF:Line::C01289:;330
STIF:Line::C00078:;16
STIF:Line::C01447:;206
STIF:Line::C01168:;143
STIF:Line::C02499:;Z
STIF:Line::C01620:;405
STIF:Line::C00669:;DM7S
STIF:Line::C01124:;93
STIF:Line::C02368:;TER Centre - Val de Loire
STIF:Line::C01728:;D
STIF:Line::C00762:;30
STIF:Line::C02219:;6252
STIF:Line::C00031:;A
STIF:Line::C01832:;C
STIF:Line::C01197:;176
STIF:Line::C00862:;21
STIF:Line::C02092:;643
STIF:Line::C01083:;38
STIF:Line::C01279:;312
STIF:Line::C02267:;T'bus 3
STIF:Line::C02187:;61B
STIF:Line::C00862:;21
STIF:Line::C00484:;3801
STIF:Line::C00880:;3603
STIF:Line::C01717:;8
STIF:Line::C01384:;14
STIF:Line::C01095:;58
STIF:Line::C01354:;TUC
STIF:Line::C00252:;709
STIF:Line::C01087:;46
STIF:Line::C00947:;Express 62
STIF:Line::C00941:;56
STIF:Line::C01193:;172
STIF:Line::C00018:;21
STIF:Line::C00886:;3656
STIF:Line::C00031:;A
STIF:Line::C00200:;18
STIF:Line::C01329:;La Traverse de Charonne
STIF:Line::C01451:;19
STIF:Line::C00760:;91
STIF:Line::C00758:;89
STIF:Line::C01295:;346
STIF:Line::C01695:;247
STIF:Line::C01277:;308
STIF:Line::C00921:;31S
STIF:Line::C02283:;3657
STIF:Line::C00129:;61
STIF:Line::C01729:;E
STIF:Line::C01634:;N130
STIF:Line::C00635:;43
STIF:Line::C01057:;38
STIF:Line::C00204:;23
STIF:Line::C00201:;19
STIF:Line::C00207:;R8
STIF:Line::C01400:;N31
STIF:Line::C00288:;87
STIF:Line::C01846:;J
STIF:Line::C00731:;9
STIF:Line::C02156:;19
STIF:Line::C00409:;12
STIF:Line::C00421:;B
STIF:Line::C00536:;449
STIF:Line::C01684:;T5
STIF:Line::C01677:;430
STIF:Line::C00581:;B (Future 450)
STIF:Line::C00698:;6207
STIF:Line::C00633:;37
STIF:Line::C01416:;N16
STIF:Line::C00310:;502 Scolaire
STIF:Line::C00304:;1511
STIF:Line::C01742:;A
STIF:Line::C01863:;TER Hauts-de-France
STIF:Line::C00130:;62
STIF:Line::C01794:;T6
STIF:Line::C00680:;17
STIF:Line::C01217:;197
STIF:Line::C01852:;D
STIF:Line::C00209:;32
STIF:Line::C02160:;32S
STIF:Line::C01993:;48
STIF:Line::C01119:;87
STIF:Line::C01099:;63
STIF:Line::C01848:;R
STIF:Line::C00607:;9509
STIF:Line::C01423:;1
STIF:Line::C01217:;197
STIF:Line::C00275:;70
STIF:Line::C01225:;211
STIF:Line::C02088:;34B
STIF:Line::C02667:;Soirée Aubergenville
STIF:Line::C01281:;318
STIF:Line::C02287:;115
STIF:Line::C01082:;32
STIF:Line::C00012:;7
STIF:Line::C01239:;241
STIF:Line::C02290:;114
STIF:Line::C02278:;20
STIF:Line::C01134:;105
STIF:Line::C01329:;La Traverse de Charonne
STIF:Line::C01396:;N42
STIF:Line::C01186:;164
STIF:Line::C01556:;95-43
STIF:Line::C01560:;95-47
STIF:Line::C01277:;308
STIF:Line::C02290:;114
STIF:Line::C00254:;711
STIF:Line::C01365:;TUVIM
STIF:Line::C00630:;29
STIF:Line::C01122:;91
STIF:Line::C00464:;30-38
STIF:Line::C01152:;123
STIF:Line::C01268:;294
STIF:Line::C00445:;30-déc
STIF:Line::C00664:;DM3A
STIF:Line::C00672:;DM10A
STIF:Line::C00069:;4
STIF:Line::C00669:;DM7S
STIF:Line::C02637:;78S
STIF:Line::C01140:;111
STIF:Line::C01211:;190
STIF:Line::C01374:;4
STIF:Line::C00957:;G
STIF:Line::C01498:;2273
STIF:Line::C01389:;T1
STIF:Line::C01729:;E
STIF:Line::C00216:;45
STIF:Line::C02499:;Z
STIF:Line::C00557:;6 (Future 436)
STIF:Line::C01116:;84
STIF:Line::C00728:;4
STIF:Line::C00087:;2
STIF:Line::C00637:;Express 18
STIF:Line::C01094:;57
STIF:Line::C02245:;59
STIF:Line::C00736:;18
STIF:Line::C00198:;16
STIF:Line::C01045:;24
STIF:Line::C01058:;39
STIF:Line::C02401:;34S3
STIF:Line::C01106:;70
STIF:Line::C00628:;25
STIF:Line::C01951:;12
STIF:Line::C00031:;A
STIF:Line::C01132:;103
STIF:Line::C01818:;208B
STIF:Line::C00629:;26
STIF:Line::C00634:;42
STIF:Line::C00399:;95-16
STIF:Line::C01215:;195
STIF:Line::C00307:;1537
STIF:Line::C00909:;S
STIF:Line::C01171:;146
STIF:Line::C01092:;54
STIF:Line::C01377:;7
STIF:Line::C00309:;501 Scolaire
STIF:Line::C00311:;503 Scolaire
STIF:Line::C01697:;21
STIF:Line::C01698:;22
STIF:Line::C01561:;9
STIF:Line::C01412:;N35
STIF:Line::C01617:;402
STIF:Line::C00871:;33
STIF:Line::C01092:;54
STIF:Line::C01225:;211
STIF:Line::C01685:;A1
STIF:Line::C01241:;249
STIF:Line::C00532:;Express 307
STIF:Line::C01879:;2
STIF:Line::C00634:;42
STIF:Line::C01669:;31
STIF:Line::C02187:;61B
STIF:Line::C00894:;3653
STIF:Line::C00875:;3604
STIF:Line::C00034:;C
STIF:Line::C00032:;D
STIF:Line::C00031:;A
STIF:Line::C01411:;N41
STIF:Line::C01377:;7
STIF:Line::C01126:;95
STIF:Line::C01104:;68
STIF:Line::C01073:;21
STIF:Line::C01307:;367
STIF:Line::C01275:;304
STIF:Line::C01311:;378
STIF:Line::C01197:;176
STIF:Line::C01053:;33
STIF:Line::C00034:;C
STIF:Line::C00033:;B
STIF:Line::C00030:;E
STIF:Line::C01480:;17A
STIF:Line::C02286:;6214
STIF:Line::C00173:;18
STIF:Line::C01308:;368
STIF:Line::C02159:;21
STIF:Line::C00791:;44
STIF:Line::C02202:;111
STIF:Line::C00296:;5
STIF:Line::C01841:;P
STIF:Line::C01616:;401
STIF:Line::C00652:;Express 80
STIF:Line::C01447:;206
STIF:Line::C00817:;202
STIF:Line::C00831:;18A
STIF:Line::C02027:;260
STIF:Line::C00655:;Express 100 Les Mureaux St Quentin
STIF:Line::C01170:;145
STIF:Line::C01272:;301
STIF:Line::C01134:;105
STIF:Line::C00154:;21
STIF:Line::C02439:;K
STIF:Line::C02437:;209
STIF:Line::C00840:;1
STIF:Line::C01530:;417
STIF:Line::C01127:;96
STIF:Line::C00899:;Js
STIF:Line::C00898:;J
STIF:Line::C00377:;RD
STIF:Line::C01684:;T5
STIF:Line::C01530:;417
STIF:Line::C01436:;B
STIF:Line::C01443:;Emplet
STIF:Line::C00629:;26
STIF:Line::C00180:;29
STIF:Line::C01571:;Express 91-10
STIF:Line::C00590:;S
STIF:Line::C00373:;19
STIF:Line::C00379:;Express 191-100
STIF:Line::C01314:;388
STIF:Line::C01524:;420
STIF:Line::C02218:;459
STIF:Line::C01530:;417
STIF:Line::C01587:;619
STIF:Line::C00922:;32
STIF:Line::C02129:;3
STIF:Line::C01222:;207
STIF:Line::C02219:;6252
STIF:Line::C00987:;7002
STIF:Line::C00020:;121
